time	V(N004,Load)	V(N005,Load)	V(Ubatt,Load)	V(load)	V(n011)	Id(M4)
5.000137534594135e-04	5.448900e-01	5.448900e-01	1.424605e+01	-2.460507e-01	1.394957e+01	-2.404815e+01
5.000141738835395e-04	5.448959e-01	5.448958e-01	1.424612e+01	-2.461156e-01	1.393428e+01	-2.404812e+01
5.000146675264924e-04	5.449045e-01	5.449044e-01	1.424621e+01	-2.462118e-01	1.391098e+01	-2.404808e+01
5.000149772388315e-04	5.449111e-01	5.449111e-01	1.424629e+01	-2.462864e-01	1.389272e+01	-2.404805e+01
5.000154148312244e-04	5.449227e-01	5.449227e-01	1.424642e+01	-2.464158e-01	1.386152e+01	-2.404801e+01
5.000158704367222e-04	5.449371e-01	5.449370e-01	1.424658e+01	-2.465761e-01	1.382439e+01	-2.404796e+01
5.000163061072288e-04	5.449533e-01	5.449533e-01	1.424676e+01	-2.467567e-01	1.378512e+01	-2.404791e+01
5.000168164008487e-04	5.449755e-01	5.449754e-01	1.424700e+01	-2.470024e-01	1.373557e+01	-2.404785e+01
5.000173866061969e-04	5.450043e-01	5.450042e-01	1.424732e+01	-2.473200e-01	1.367663e+01	-2.404778e+01
5.000181210811083e-04	5.450474e-01	5.450473e-01	1.424779e+01	-2.477941e-01	1.359611e+01	-2.404768e+01
5.000189597800242e-04	5.451059e-01	5.451057e-01	1.424843e+01	-2.484332e-01	1.349784e+01	-2.404756e+01
5.000203140767337e-04	5.452190e-01	5.452186e-01	1.424966e+01	-2.496635e-01	1.332705e+01	-2.404735e+01
5.000217375683985e-04	5.453682e-01	5.453676e-01	1.425127e+01	-2.512740e-01	1.312987e+01	-2.404709e+01
5.000245845517351e-04	5.457543e-01	5.457533e-01	1.425540e+01	-2.554014e-01	1.269118e+01	-2.404650e+01
5.000277968324474e-04	5.463611e-01	5.463594e-01	1.426180e+01	-2.617977e-01	1.213410e+01	-2.404567e+01
5.000337477193972e-04	5.481115e-01	5.481078e-01	1.427993e+01	-2.799321e-01	1.097729e+01	-2.404349e+01
5.000426617029069e-04	5.527198e-01	5.527111e-01	1.432705e+01	-3.270493e-01	9.122703e+00	-2.403805e+01
5.000527455727433e-04	5.614296e-01	5.614119e-01	1.441589e+01	-4.158945e-01	6.983995e+00	-2.402742e+01
5.000564761927298e-04	5.666568e-01	5.666338e-01	1.446954e+01	-4.695381e-01	6.204266e+00	-2.402067e+01
5.000588928549127e-04	5.714095e-01	5.713813e-01	1.451852e+01	-5.185174e-01	5.710983e+00	-2.401464e+01
5.000602014847699e-04	5.744402e-01	5.744087e-01	1.454972e+01	-5.497221e-01	5.448424e+00	-2.401119e+01
5.000610597950053e-04	5.765610e-01	5.765270e-01	1.457143e+01	-5.714284e-01	5.278546e+00	-2.400918e+01
5.000618798057660e-04	5.785818e-01	5.785452e-01	1.459191e+01	-5.919089e-01	5.118447e+00	-2.400761e+01
5.000628115294989e-04	5.807950e-01	5.807556e-01	1.461407e+01	-6.140677e-01	4.939165e+00	-2.400613e+01
5.000637565410262e-04	5.829235e-01	5.828815e-01	1.463508e+01	-6.350777e-01	4.760264e+00	-2.400477e+01
5.000649351614497e-04	5.854349e-01	5.853901e-01	1.465949e+01	-6.594889e-01	4.541206e+00	-2.400310e+01
5.000663445193856e-04	5.883041e-01	5.882563e-01	1.468694e+01	-6.869416e-01	4.284754e+00	-2.400104e+01
5.000682516637794e-04	5.920882e-01	5.920370e-01	1.472262e+01	-7.226246e-01	3.946426e+00	-2.399809e+01
5.000706978277453e-04	5.969901e-01	5.969348e-01	1.476837e+01	-7.683659e-01	3.525631e+00	-2.399394e+01
5.000739974499110e-04	6.033960e-01	6.033356e-01	1.482668e+01	-8.266805e-01	2.984677e+00	-2.398939e+01
5.000781534430648e-04	6.098058e-01	6.097410e-01	1.488014e+01	-8.801445e-01	2.354918e+00	-2.398772e+01
5.000817706232105e-04	6.131888e-01	6.131243e-01	1.490177e+01	-9.017689e-01	1.860859e+00	-2.398804e+01
5.000861614078839e-04	6.156920e-01	6.156311e-01	1.491091e+01	-9.109069e-01	1.316368e+00	-2.398803e+01
5.000913202877280e-04	6.181848e-01	6.181286e-01	1.491784e+01	-9.178374e-01	7.190542e-01	-2.398794e+01
5.000932133741101e-04	6.190201e-01	6.189656e-01	1.491987e+01	-9.198704e-01	5.152381e-01	-2.398788e+01
5.000940906632612e-04	6.193864e-01	6.193327e-01	1.492068e+01	-9.206792e-01	4.327381e-01	-2.398792e+01
5.000945731544193e-04	6.195810e-01	6.195277e-01	1.492108e+01	-9.210833e-01	3.970150e-01	-2.398791e+01
5.000950753283120e-04	6.197793e-01	6.197265e-01	1.492148e+01	-9.214773e-01	3.680736e-01	-2.398790e+01
5.000955855886044e-04	6.199782e-01	6.199258e-01	1.492186e+01	-9.218586e-01	3.440840e-01	-2.398793e+01
5.000966061091960e-04	6.203665e-01	6.203150e-01	1.492258e+01	-9.225802e-01	3.054196e-01	-2.398790e+01
5.000978511252793e-04	6.208302e-01	6.207798e-01	1.492342e+01	-9.234187e-01	2.667127e-01	-2.398789e+01
5.000990451647022e-04	6.212634e-01	6.212140e-01	1.492418e+01	-9.241819e-01	2.361442e-01	-2.398788e+01
5.001004986872268e-04	6.217761e-01	6.217279e-01	1.492506e+01	-9.250647e-01	2.050543e-01	-2.398787e+01
5.001021075347542e-04	6.223261e-01	6.222793e-01	1.492599e+01	-9.259906e-01	1.764028e-01	-2.398785e+01
5.001041141495244e-04	6.229903e-01	6.229451e-01	1.492709e+01	-9.270853e-01	1.470435e-01	-2.398783e+01
5.001055431019599e-04	6.234486e-01	6.234045e-01	1.492783e+01	-9.278262e-01	1.300530e-01	-2.398782e+01
5.001068517919011e-04	6.238555e-01	6.238124e-01	1.492847e+01	-9.284719e-01	1.173432e-01	-2.398781e+01
5.001085595295607e-04	6.243708e-01	6.243290e-01	1.492928e+01	-9.292769e-01	1.030865e-01	-2.398779e+01
5.001103467477883e-04	6.248890e-01	6.248485e-01	1.493007e+01	-9.300718e-01	9.037536e-02	-2.398777e+01
5.001139211842434e-04	6.258737e-01	6.258356e-01	1.493155e+01	-9.315464e-01	6.976406e-02	-2.398773e+01
5.001176089528409e-04	6.268305e-01	6.267949e-01	1.493294e+01	-9.329410e-01	5.335243e-02	-2.398767e+01
5.001212200193214e-04	6.277038e-01	6.276704e-01	1.493418e+01	-9.341758e-01	4.147985e-02	-2.398762e+01
5.001251105876611e-04	6.285791e-01	6.285479e-01	1.493538e+01	-9.353784e-01	3.189254e-02	-2.398757e+01
5.001291045137191e-04	6.294135e-01	6.293846e-01	1.493649e+01	-9.364944e-01	2.449440e-02	-2.398752e+01
5.001332039585166e-04	6.302057e-01	6.301788e-01	1.493753e+01	-9.375264e-01	1.887123e-02	-2.398747e+01
5.001377837153820e-04	6.310223e-01	6.309975e-01	1.493857e+01	-9.385651e-01	1.423638e-02	-2.398742e+01
5.001421455781627e-04	6.317385e-01	6.317157e-01	1.493946e+01	-9.394564e-01	1.100198e-02	-2.398737e+01
5.001466743942556e-04	6.324210e-01	6.324000e-01	1.494029e+01	-9.402889e-01	8.565952e-03	-2.398732e+01
5.001515459365433e-04	6.330923e-01	6.330730e-01	1.494109e+01	-9.410932e-01	6.677481e-03	-2.398728e+01
5.001570456742641e-04	6.337817e-01	6.337643e-01	1.494191e+01	-9.419063e-01	5.170138e-03	-2.398722e+01
5.001624934854454e-04	6.343951e-01	6.343793e-01	1.494262e+01	-9.426191e-01	4.155598e-03	-2.398717e+01
5.001700688973543e-04	6.351520e-01	6.351382e-01	1.494349e+01	-9.434875e-01	3.242500e-03	-2.398711e+01
5.001775213724566e-04	6.357948e-01	6.357828e-01	1.494422e+01	-9.442171e-01	2.706615e-03	-2.398705e+01
5.001898556784637e-04	6.366850e-01	6.366753e-01	1.494522e+01	-9.452189e-01	2.251494e-03	-2.398696e+01
5.002018929909507e-04	6.373692e-01	6.373613e-01	1.494599e+01	-9.459870e-01	2.065364e-03	-2.398688e+01
5.002259676159249e-04	6.383615e-01	6.383564e-01	1.494711e+01	-9.471070e-01	1.992402e-03	-2.398672e+01
5.002513661680683e-04	6.390362e-01	6.390328e-01	1.494788e+01	-9.478821e-01	2.021845e-03	-2.398658e+01
5.003021632723481e-04	6.397482e-01	6.397468e-01	1.494873e+01	-9.487287e-01	2.153134e-03	-2.398630e+01
5.003586165708077e-04	6.401239e-01	6.401234e-01	1.494920e+01	-9.491976e-01	2.449064e-03	-2.398598e+01
5.004005371605919e-04	6.402375e-01	6.402373e-01	1.494935e+01	-9.493504e-01	3.291219e-03	-2.398574e+01
5.004240207263991e-04	6.402678e-01	6.402676e-01	1.494939e+01	-9.493926e-01	4.985264e-03	-2.398560e+01
5.004340540212052e-04	6.402762e-01	6.402761e-01	1.494940e+01	-9.494040e-01	6.584035e-03	-2.398554e+01
5.004451075982727e-04	6.402838e-01	6.402837e-01	1.494941e+01	-9.494143e-01	8.792126e-03	-2.398547e+01
5.004487649904049e-04	6.402861e-01	6.402860e-01	1.494942e+01	-9.494175e-01	9.455865e-03	-2.398545e+01
5.004550204285654e-04	6.402894e-01	6.402894e-01	1.494942e+01	-9.494224e-01	1.047119e-02	-2.398541e+01
5.004631422056913e-04	6.402934e-01	6.402934e-01	1.494943e+01	-9.494280e-01	1.163487e-02	-2.398536e+01
5.004762641096783e-04	6.402988e-01	6.402988e-01	1.494944e+01	-9.494354e-01	1.319180e-02	-2.398527e+01
5.004971135331368e-04	6.403059e-01	6.403059e-01	1.494944e+01	-9.494444e-01	1.511347e-02	-2.398513e+01
5.005175805755172e-04	6.403114e-01	6.403114e-01	1.494945e+01	-9.494508e-01	1.649503e-02	-2.398498e+01
5.005368044734837e-04	6.403155e-01	6.403155e-01	1.494945e+01	-9.494548e-01	1.740662e-02	-2.398484e+01
5.005553008507954e-04	6.403187e-01	6.403187e-01	1.494946e+01	-9.494574e-01	1.802724e-02	-2.398471e+01
5.005734457798408e-04	6.403214e-01	6.403214e-01	1.494946e+01	-9.494590e-01	1.846419e-02	-2.398457e+01
5.005902183296829e-04	6.403235e-01	6.403235e-01	1.494946e+01	-9.494599e-01	1.875689e-02	-2.398444e+01
5.006072233103079e-04	6.403254e-01	6.403254e-01	1.494946e+01	-9.494602e-01	1.897140e-02	-2.398431e+01
5.006268977402195e-04	6.403275e-01	6.403275e-01	1.494946e+01	-9.494602e-01	1.914928e-02	-2.398415e+01
5.006477965423806e-04	6.403294e-01	6.403294e-01	1.494946e+01	-9.494598e-01	1.928055e-02	-2.398397e+01
5.006726283136240e-04	6.403316e-01	6.403315e-01	1.494946e+01	-9.494590e-01	1.938398e-02	-2.398376e+01
5.007001414156012e-04	6.403338e-01	6.403337e-01	1.494946e+01	-9.494576e-01	1.945598e-02	-2.398352e+01
5.007342051268210e-04	6.403363e-01	6.403363e-01	1.494946e+01	-9.494557e-01	1.950770e-02	-2.398322e+01
5.007752803856749e-04	6.403393e-01	6.403393e-01	1.494945e+01	-9.494529e-01	1.954064e-02	-2.398283e+01
5.008296637571893e-04	6.403431e-01	6.403431e-01	1.494945e+01	-9.494489e-01	1.956085e-02	-2.398229e+01
5.009054321445522e-04	6.403481e-01	6.403481e-01	1.494944e+01	-9.494428e-01	1.957261e-02	-2.398150e+01
5.010219564817453e-04	6.403556e-01	6.403556e-01	1.494943e+01	-9.494324e-01	1.958113e-02	-2.398017e+01
5.012358433068784e-04	6.403683e-01	6.403683e-01	1.494941e+01	-9.494107e-01	1.959356e-02	-2.397739e+01
5.016636169571445e-04	6.403909e-01	6.403909e-01	1.494936e+01	-9.493587e-01	1.962213e-02	-2.397077e+01
5.025191642576837e-04	6.404285e-01	6.404285e-01	1.494923e+01	-9.492332e-01	1.969108e-02	-2.395481e+01
5.036243933642728e-04	6.404686e-01	6.404685e-01	1.494905e+01	-9.490476e-01	1.979312e-02	-2.393122e+01
5.039572002499063e-04	6.404787e-01	6.404787e-01	1.494899e+01	-9.489864e-01	1.982676e-02	-2.392344e+01
5.043343862287317e-04	6.404889e-01	6.404889e-01	1.494891e+01	-9.489136e-01	1.986658e-02	-2.391421e+01
5.043443862287333e-04	6.404891e-01	6.404891e-01	1.494891e+01	-9.489117e-01	1.986772e-02	-2.391396e+01
5.043643862287367e-04	6.404897e-01	6.404897e-01	1.494891e+01	-9.489078e-01	1.987000e-02	-2.391346e+01
5.044043862287365e-04	6.404907e-01	6.404907e-01	1.494890e+01	-9.488999e-01	1.987429e-02	-2.391246e+01
5.044732155405074e-04	6.404924e-01	6.404924e-01	1.494889e+01	-9.488862e-01	1.988181e-02	-2.391073e+01
5.046108741640562e-04	6.404958e-01	6.404958e-01	1.494886e+01	-9.488588e-01	1.989687e-02	-2.390725e+01
5.047246827529009e-04	6.404985e-01	6.404985e-01	1.494884e+01	-9.488360e-01	1.990938e-02	-2.390435e+01
5.047723828223091e-04	6.404996e-01	6.404996e-01	1.494883e+01	-9.488264e-01	1.991466e-02	-2.390313e+01
5.048677829611256e-04	6.405019e-01	6.405019e-01	1.494881e+01	-9.488071e-01	1.992514e-02	-2.390069e+01
5.048777829611273e-04	6.405021e-01	6.405021e-01	1.494881e+01	-9.488050e-01	1.992631e-02	-2.390043e+01
5.048977829611306e-04	6.405026e-01	6.405026e-01	1.494880e+01	-9.488010e-01	1.992865e-02	-2.389992e+01
5.049377829611304e-04	6.405035e-01	6.405035e-01	1.494879e+01	-9.487929e-01	1.993318e-02	-2.389888e+01
5.049477829611321e-04	6.405038e-01	6.405038e-01	1.494879e+01	-9.487909e-01	1.993426e-02	-2.389863e+01
5.049677829611354e-04	6.405042e-01	6.405042e-01	1.494879e+01	-9.487868e-01	1.993650e-02	-2.389811e+01
5.049777829611371e-04	6.405044e-01	6.405044e-01	1.494878e+01	-9.487846e-01	1.993712e-02	-2.389785e+01
5.049799999999952e-04	6.405044e-01	6.405044e-01	1.494878e+01	-9.487842e-01	1.993751e-02	-2.389779e+01
5.049844340777113e-04	6.405046e-01	6.405046e-01	1.494878e+01	-9.487835e-01	1.993839e-02	-2.389768e+01
5.049911318445663e-04	6.405047e-01	6.405047e-01	1.494878e+01	-9.487820e-01	1.993901e-02	-2.389750e+01
5.049999999999985e-04	6.405046e-01	6.405046e-01	1.494877e+01	-9.487654e-01	1.994264e-02	-2.389692e+01
5.050000195099061e-04	6.405039e-01	6.405039e-01	1.494877e+01	-9.487728e-01	1.993801e-02	-2.389708e+01
5.050000585297143e-04	6.405003e-01	6.405005e-01	1.494878e+01	-9.487791e-01	1.993580e-02	-2.389724e+01
5.050001365693307e-04	6.404870e-01	6.404878e-01	1.494878e+01	-9.487804e-01	1.993859e-02	-2.389730e+01
5.050002088426986e-04	6.404687e-01	6.404704e-01	1.494878e+01	-9.487804e-01	1.993977e-02	-2.389731e+01
5.050003101359501e-04	6.404372e-01	6.404403e-01	1.494878e+01	-9.487807e-01	1.993980e-02	-2.389734e+01
5.050004133842628e-04	6.404031e-01	6.404078e-01	1.494878e+01	-9.487808e-01	1.993979e-02	-2.389736e+01
5.050005395173182e-04	6.403619e-01	6.403684e-01	1.494878e+01	-9.487810e-01	1.993965e-02	-2.389739e+01
5.050006680195757e-04	6.403230e-01	6.403311e-01	1.494878e+01	-9.487811e-01	1.993958e-02	-2.389742e+01
5.050008801791780e-04	6.402657e-01	6.402760e-01	1.494878e+01	-9.487814e-01	1.993942e-02	-2.389745e+01
5.050011796658219e-04	6.401953e-01	6.402079e-01	1.494878e+01	-9.487816e-01	1.993931e-02	-2.389748e+01
5.050015228290974e-04	6.401251e-01	6.401396e-01	1.494878e+01	-9.487817e-01	1.993921e-02	-2.389750e+01
5.050019135392214e-04	6.400533e-01	6.400694e-01	1.494878e+01	-9.487818e-01	1.993914e-02	-2.389752e+01
5.050023780758736e-04	6.399722e-01	6.399897e-01	1.494878e+01	-9.487819e-01	1.993909e-02	-2.389754e+01
5.050029531739400e-04	6.398693e-01	6.398885e-01	1.494878e+01	-9.487820e-01	1.993904e-02	-2.389755e+01
5.050036703162994e-04	6.397245e-01	6.397461e-01	1.494878e+01	-9.487822e-01	1.993895e-02	-2.389758e+01
5.050045306472170e-04	6.395017e-01	6.395276e-01	1.494878e+01	-9.487826e-01	1.993874e-02	-2.389764e+01
5.050054249452832e-04	6.391804e-01	6.392136e-01	1.494878e+01	-9.487833e-01	1.993832e-02	-2.389775e+01
5.050062415634521e-04	6.387898e-01	6.388323e-01	1.494878e+01	-9.487844e-01	1.993776e-02	-2.389791e+01
5.050070745374821e-04	6.383144e-01	6.383673e-01	1.494879e+01	-9.487855e-01	1.993711e-02	-2.389808e+01
5.050080876272678e-04	6.376840e-01	6.377490e-01	1.494879e+01	-9.487869e-01	1.993637e-02	-2.389827e+01
5.050086824425967e-04	6.372963e-01	6.373678e-01	1.494879e+01	-9.487875e-01	1.993598e-02	-2.389838e+01
5.050088103693423e-04	6.372106e-01	6.372833e-01	1.494879e+01	-9.487877e-01	1.993590e-02	-2.389840e+01
5.050090662228335e-04	6.370363e-01	6.371115e-01	1.494879e+01	-9.487880e-01	1.993574e-02	-2.389844e+01
5.050094882930178e-04	6.367457e-01	6.368246e-01	1.494879e+01	-9.487884e-01	1.993551e-02	-2.389850e+01
5.050100000000002e-04	6.363904e-01	6.364737e-01	1.494879e+01	-9.487888e-01	1.993521e-02	-2.389857e+01
5.050100511706998e-04	6.363593e-01	6.364427e-01	1.494879e+01	-9.487888e-01	1.993523e-02	-2.389857e+01
5.050101535120990e-04	6.363059e-01	6.363892e-01	1.494879e+01	-9.487888e-01	1.993525e-02	-2.389856e+01
5.050103540107861e-04	6.362239e-01	6.363058e-01	1.494879e+01	-9.487885e-01	1.993535e-02	-2.389852e+01
5.050104659756263e-04	6.361895e-01	6.362703e-01	1.494879e+01	-9.487883e-01	1.993545e-02	-2.389849e+01
5.050105794810605e-04	6.361636e-01	6.362427e-01	1.494879e+01	-9.487881e-01	1.993557e-02	-2.389846e+01
5.050107074531796e-04	6.361404e-01	6.362174e-01	1.494879e+01	-9.487879e-01	1.993572e-02	-2.389842e+01
5.050108766455272e-04	6.361164e-01	6.361905e-01	1.494879e+01	-9.487875e-01	1.993594e-02	-2.389836e+01
5.050110391474072e-04	6.360992e-01	6.361704e-01	1.494879e+01	-9.487871e-01	1.993615e-02	-2.389830e+01
5.050112532884662e-04	6.360841e-01	6.361513e-01	1.494879e+01	-9.487866e-01	1.993644e-02	-2.389823e+01
5.050114755561705e-04	6.360763e-01	6.361393e-01	1.494879e+01	-9.487860e-01	1.993676e-02	-2.389815e+01
5.050117961738973e-04	6.360781e-01	6.361349e-01	1.494879e+01	-9.487852e-01	1.993721e-02	-2.389803e+01
5.050121641404989e-04	6.360991e-01	6.361488e-01	1.494878e+01	-9.487842e-01	1.993773e-02	-2.389789e+01
5.050127605694399e-04	6.361757e-01	6.362137e-01	1.494878e+01	-9.487827e-01	1.993859e-02	-2.389767e+01
5.050135814538489e-04	6.363767e-01	6.363983e-01	1.494878e+01	-9.487805e-01	1.993979e-02	-2.389735e+01
5.050152232226740e-04	6.371178e-01	6.371062e-01	1.494878e+01	-9.487761e-01	1.994226e-02	-2.389671e+01
5.050181562910941e-04	6.393542e-01	6.392814e-01	1.494877e+01	-9.487679e-01	1.994684e-02	-2.389552e+01
5.050216126282620e-04	6.434201e-01	6.432735e-01	1.494876e+01	-9.487579e-01	1.995239e-02	-2.389408e+01
5.050252679563230e-04	6.495316e-01	6.493044e-01	1.494875e+01	-9.487475e-01	1.995824e-02	-2.389259e+01
5.050287996880287e-04	6.602921e-01	6.598922e-01	1.494874e+01	-9.487384e-01	1.996330e-02	-2.389131e+01
5.050323878961066e-04	6.921208e-01	6.910330e-01	1.494873e+01	-9.487330e-01	1.996632e-02	-2.389058e+01
5.050361706414250e-04	7.772524e-01	7.744446e-01	1.494873e+01	-9.487345e-01	1.996552e-02	-2.389086e+01
5.050403827648042e-04	9.578394e-01	9.522163e-01	1.494874e+01	-9.487435e-01	1.996050e-02	-2.389223e+01
5.050456918228308e-04	1.305515e+00	1.296009e+00	1.494876e+01	-9.487597e-01	1.995143e-02	-2.389466e+01
5.050509422104207e-04	1.763874e+00	1.750788e+00	1.494878e+01	-9.487768e-01	1.994184e-02	-2.389718e+01
5.050560639066615e-04	2.311167e+00	2.295187e+00	1.494879e+01	-9.487920e-01	1.993332e-02	-2.389940e+01
5.050623071000890e-04	3.073449e+00	3.054863e+00	1.494881e+01	-9.488069e-01	1.992504e-02	-2.390152e+01
5.050693407747109e-04	4.000213e+00	3.979611e+00	1.494874e+01	-9.487446e-01	1.995863e-02	-2.389227e+01
5.050723113157046e-04	4.407127e+00	4.385976e+00	1.494759e+01	-9.475911e-01	2.057654e-02	-2.372216e+01
5.050741668664038e-04	4.665069e+00	4.643701e+00	1.494351e+01	-9.435073e-01	2.278891e-02	-2.312120e+01
5.050757116915397e-04	4.879561e+00	4.858070e+00	1.493453e+01	-9.345277e-01	2.771132e-02	-2.180321e+01
5.050774504743519e-04	5.119080e+00	5.097514e+00	1.491531e+01	-9.153077e-01	3.832759e-02	-1.899236e+01
5.050809280399762e-04	5.589072e+00	5.567519e+00	1.485102e+01	-8.510171e-01	7.389101e-02	-9.639486e+00
5.050867727976124e-04	6.350545e+00	6.329344e+00	1.468799e+01	-6.879903e-01	1.637706e-01	1.389516e+01
5.050930195386744e-04	7.124060e+00	7.103565e+00	1.445560e+01	-4.555962e-01	2.911118e-01	4.710682e+01
5.050963835139949e-04	7.517977e+00	7.497993e+00	1.430542e+01	-3.054151e-01	3.727615e-01	6.827415e+01
5.050980018759185e-04	7.698933e+00	7.679231e+00	1.422547e+01	-2.254704e-01	4.159082e-01	7.936145e+01
5.050988409985024e-04	7.790283e+00	7.770734e+00	1.418201e+01	-1.820104e-01	4.392510e-01	8.530320e+01
5.050992592520800e-04	7.835179e+00	7.815709e+00	1.415979e+01	-1.597887e-01	4.511476e-01	8.831153e+01
5.050994185357219e-04	7.852159e+00	7.832719e+00	1.415117e+01	-1.511726e-01	4.557496e-01	8.947157e+01
5.050994795643832e-04	7.858642e+00	7.839213e+00	1.414784e+01	-1.478415e-01	4.575304e-01	8.991851e+01
5.050995309604789e-04	7.864090e+00	7.844671e+00	1.414504e+01	-1.450408e-01	4.590322e-01	9.029337e+01
5.050995593605806e-04	7.867100e+00	7.847686e+00	1.414350e+01	-1.434984e-01	4.598598e-01	9.049959e+01
5.050996001613947e-04	7.871422e+00	7.852016e+00	1.414128e+01	-1.412834e-01	4.610464e-01	9.079554e+01
5.050996534568669e-04	7.877061e+00	7.857665e+00	1.413839e+01	-1.383854e-01	4.625962e-01	9.118222e+01
5.050997600478183e-04	7.888324e+00	7.868948e+00	1.413258e+01	-1.325757e-01	4.656996e-01	9.195612e+01
5.050998605427848e-04	7.898917e+00	7.879561e+00	1.412708e+01	-1.270755e-01	4.686353e-01	9.268678e+01
5.051000615327178e-04	7.920024e+00	7.900707e+00	1.411599e+01	-1.159945e-01	4.745440e-01	9.415157e+01
5.051004197791642e-04	7.957380e+00	7.938132e+00	1.409596e+01	-9.595518e-02	4.852132e-01	9.677261e+01
5.051011362720570e-04	8.030977e+00	8.011869e+00	1.405431e+01	-5.430816e-02	5.073093e-01	1.020457e+02
5.051025692578495e-04	8.175432e+00	8.156608e+00	1.396601e+01	3.399139e-02	5.539225e-01	1.126385e+02
5.051031394314176e-04	8.231570e+00	8.212861e+00	1.392704e+01	7.296353e-02	5.743274e-01	1.168471e+02
5.051035022327621e-04	8.266354e+00	8.247719e+00	1.389844e+01	1.015598e-01	5.891399e-01	1.195006e+02
5.051037148754503e-04	8.286179e+00	8.267584e+00	1.387826e+01	1.217380e-01	5.994194e-01	1.210219e+02
5.051039238825467e-04	8.304961e+00	8.286403e+00	1.385324e+01	1.467584e-01	6.118281e-01	1.224576e+02
5.051040319830821e-04	8.314116e+00	8.295574e+00	1.383551e+01	1.644881e-01	6.201887e-01	1.231368e+02
5.051040968087894e-04	8.319088e+00	8.300548e+00	1.381993e+01	1.800705e-01	6.270193e-01	1.234686e+02
5.051041346839022e-04	8.321572e+00	8.303025e+00	1.380625e+01	1.937491e-01	6.324674e-01	1.235764e+02
5.051041569962000e-04	8.322696e+00	8.304134e+00	1.379396e+01	2.060432e-01	6.368111e-01	1.235378e+02
5.051041702141615e-04	8.323079e+00	8.304498e+00	1.378246e+01	2.175423e-01	6.402879e-01	1.233778e+02
5.051041799226316e-04	8.323055e+00	8.304440e+00	1.376824e+01	2.317560e-01	6.437598e-01	1.229842e+02
5.051041862889002e-04	8.322536e+00	8.303842e+00	1.374312e+01	2.568814e-01	6.473141e-01	1.212959e+02
5.051041910831208e-04	8.320800e+00	8.301854e+00	1.367351e+01	3.264859e-01	6.530567e-01	1.150395e+02
5.051041949640372e-04	8.316813e+00	8.297346e+00	1.354190e+01	4.580953e-01	6.638280e-01	1.056531e+02
5.051041985650179e-04	8.309760e+00	8.289555e+00	1.336258e+01	6.374244e-01	6.827866e-01	9.816507e+01
5.051042023464791e-04	8.299075e+00	8.278009e+00	1.314745e+01	8.525530e-01	7.126745e-01	9.327026e+01
5.051042057678465e-04	8.286891e+00	8.265053e+00	1.294116e+01	1.058842e+00	7.477658e-01	8.968335e+01
5.051042096617248e-04	8.270457e+00	8.247771e+00	1.269854e+01	1.301465e+00	7.953728e-01	8.599926e+01
5.051042135310740e-04	8.251619e+00	8.228130e+00	1.245231e+01	1.547686e+00	8.491181e-01	8.246168e+01
5.051042187179597e-04	8.222288e+00	8.197785e+00	1.211637e+01	1.883632e+00	9.292271e-01	7.772661e+01
5.051042273928677e-04	8.164320e+00	8.138247e+00	1.154758e+01	2.452424e+00	1.074220e+00	6.970071e+01
5.051042403035472e-04	8.060795e+00	8.032612e+00	1.071024e+01	3.289764e+00	1.297336e+00	5.798376e+01
5.051042577822393e-04	7.895027e+00	7.864441e+00	9.647888e+00	4.352112e+00	1.589546e+00	4.373766e+01
